age,job,marital,education,balance,housing,loan,car,contact,day,month,duration,campaign,previous,poutcome,subscribed,dia_semana
45,0.074,0.12,0.087,0.124,0.168,0.128,0.12,0.041,5,0.103,0.119,3,0,0.093,1,0.089
38,0.074,0.151,0.107,0.082,0.168,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
42,0.074,0.102,0.107,0.124,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
36,0.123,0.151,0.107,0.056,0.078,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
30,0.09,0.102,0.107,0.114,0.078,0.067,0.102,0.041,5,0.103,0.119,4,0,0.093,0,0.089
53,0.083,0.102,0.087,0.124,0.078,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
36,0.139,0.102,0.151,0.128,0.078,0.128,0.102,0.041,5,0.103,0.119,5,0,0.093,0,0.089
56,0.139,0.102,0.087,0.082,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
44,0.156,0.102,0.087,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
58,0.123,0.102,0.107,0.128,0.078,0.067,0.102,0.041,5,0.103,0.119,29,0,0.093,0,0.089
39,0.111,0.151,0.107,0.165,0.168,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
55,0.139,0.102,0.135,0.082,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
39,0.074,0.151,0.087,0.165,0.168,0.067,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
49,0.123,0.102,0.107,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
51,0.111,0.102,0.087,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
39,0.123,0.102,0.107,0.165,0.078,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
53,0.111,0.12,0.107,0.082,0.168,0.128,0.12,0.041,5,0.103,0.119,2,0,0.093,0,0.089
41,0.139,0.102,0.151,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
35,0.123,0.151,0.107,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
37,0.119,0.151,0.151,0.114,0.078,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
35,0.083,0.102,0.107,0.165,0.078,0.128,0.102,0.041,5,0.103,0.119,7,0,0.093,0,0.089
38,0.09,0.102,0.107,0.082,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
41,0.139,0.102,0.151,0.128,0.078,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
35,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.103,0.119,4,0,0.093,1,0.089
26,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
41,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
58,0.088,0.102,0.087,0.114,0.168,0.067,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
58,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,6,0,0.093,0,0.089
42,0.111,0.102,0.151,0.128,0.168,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
40,0.156,0.102,0.107,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
52,0.119,0.151,0.151,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,17,0,0.093,0,0.089
51,0.09,0.102,0.135,0.124,0.168,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
57,0.23,0.102,0.087,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
46,0.139,0.102,0.135,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
29,0.111,0.151,0.107,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,3,0,0.093,0,0.089
40,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
36,0.139,0.102,0.151,0.056,0.078,0.067,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
55,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
32,0.139,0.151,0.151,0.165,0.168,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
58,0.123,0.102,0.087,0.124,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
38,0.285,0.151,0.151,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,16,0,0.093,0,0.089
46,0.123,0.151,0.107,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,5,0,0.093,0,0.089
44,0.111,0.102,0.107,0.114,0.168,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
26,0.09,0.151,0.107,0.124,0.078,0.067,0.151,0.041,5,0.103,0.119,3,0,0.093,0,0.089
37,0.139,0.102,0.151,0.124,0.168,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
57,0.111,0.102,0.087,0.082,0.168,0.128,0.102,0.041,5,0.103,0.119,8,0,0.093,0,0.089
28,0.123,0.151,0.135,0.124,0.078,0.128,0.151,0.041,5,0.103,0.119,13,0,0.093,0,0.089
47,0.074,0.102,0.135,0.165,0.078,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
40,0.083,0.102,0.087,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
35,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
40,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,5,0.103,0.119,26,0,0.093,0,0.089
39,0.123,0.151,0.087,0.165,0.168,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
24,0.285,0.151,0.087,0.082,0.168,0.128,0.151,0.041,5,0.103,0.119,26,0,0.093,0,0.089
34,0.074,0.151,0.107,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,10,0,0.093,0,0.089
34,0.139,0.151,0.151,0.114,0.078,0.067,0.151,0.041,5,0.103,0.119,31,0,0.093,0,0.089
38,0.111,0.102,0.107,0.124,0.168,0.128,0.102,0.041,5,0.103,0.119,5,0,0.093,0,0.089
55,0.139,0.12,0.107,0.114,0.168,0.128,0.12,0.041,5,0.103,0.119,3,0,0.093,0,0.089
39,0.111,0.151,0.151,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
44,0.074,0.102,0.107,0.114,0.078,0.067,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
45,0.119,0.102,0.151,0.114,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
47,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,12,0,0.093,0,0.089
46,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
53,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
51,0.123,0.102,0.107,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
59,0.139,0.151,0.151,0.124,0.168,0.067,0.151,0.041,5,0.103,0.119,2,0,0.093,0,0.089
39,0.074,0.102,0.087,0.165,0.078,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
52,0.074,0.102,0.087,0.056,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
39,0.074,0.151,0.135,0.165,0.078,0.128,0.151,0.041,5,0.103,0.119,3,0,0.093,0,0.089
41,0.074,0.102,0.087,0.165,0.078,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
42,0.074,0.102,0.107,0.056,0.078,0.067,0.102,0.041,5,0.103,0.119,6,0,0.093,0,0.089
42,0.119,0.102,0.151,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
52,0.139,0.102,0.107,0.165,0.168,0.128,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
47,0.156,0.102,0.087,0.114,0.168,0.067,0.102,0.041,5,0.103,0.119,3,0,0.093,0,0.089
39,0.119,0.12,0.107,0.056,0.168,0.067,0.12,0.041,5,0.103,0.119,3,0,0.093,0,0.089
42,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,5,0.103,0.119,7,0,0.093,0,0.089
38,0.123,0.102,0.087,0.082,0.078,0.067,0.102,0.041,5,0.103,0.119,2,0,0.093,0,0.089
39,0.09,0.151,0.107,0.124,0.168,0.128,0.151,0.041,5,0.103,0.119,1,0,0.093,0,0.089
35,0.088,0.151,0.107,0.128,0.078,0.128,0.151,0.041,5,0.103,0.119,2,0,0.093,1,0.089
58,0.111,0.102,0.087,0.056,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
56,0.139,0.12,0.151,0.082,0.168,0.128,0.12,0.041,6,0.103,0.119,4,0,0.093,0,0.065
46,0.139,0.102,0.151,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
60,0.111,0.12,0.107,0.082,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.115,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
48,0.083,0.151,0.151,0.165,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
41,0.074,0.151,0.107,0.124,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.09,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
44,0.139,0.151,0.107,0.082,0.168,0.128,0.151,0.041,6,0.103,0.119,11,0,0.093,0,0.065
32,0.09,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,15,0,0.093,0,0.065
37,0.09,0.151,0.107,0.165,0.168,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
51,0.139,0.102,0.151,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
32,0.074,0.102,0.087,0.128,0.078,0.067,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
41,0.09,0.102,0.107,0.056,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
26,0.139,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,11,0,0.093,0,0.065
38,0.074,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
36,0.088,0.102,0.087,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.115,0.151,0.107,0.082,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
56,0.09,0.102,0.087,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.119,0.102,0.151,0.128,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,1,0.065
52,0.088,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
30,0.074,0.12,0.087,0.082,0.078,0.128,0.12,0.041,6,0.103,0.119,9,0,0.093,0,0.065
25,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
60,0.23,0.102,0.107,0.056,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
38,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
54,0.083,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
40,0.09,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.074,0.102,0.087,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
43,0.083,0.102,0.151,0.165,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.139,0.12,0.135,0.114,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
33,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
28,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,5,0,0.093,0,0.065
27,0.09,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
44,0.139,0.12,0.151,0.082,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
38,0.139,0.102,0.151,0.124,0.168,0.067,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
41,0.111,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
44,0.123,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
54,0.139,0.102,0.151,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
30,0.111,0.151,0.151,0.124,0.078,0.067,0.151,0.041,6,0.103,0.119,18,0,0.093,0,0.065
39,0.074,0.102,0.087,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
51,0.119,0.102,0.087,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
38,0.074,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
36,0.139,0.151,0.107,0.124,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.074,0.151,0.107,0.128,0.078,0.067,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
35,0.139,0.151,0.107,0.082,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.119,0.151,0.151,0.124,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
50,0.074,0.151,0.087,0.165,0.078,0.128,0.151,0.041,6,0.103,0.119,5,0,0.093,0,0.065
38,0.139,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
40,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,5,0,0.093,0,0.065
46,0.115,0.102,0.135,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
39,0.123,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
48,0.074,0.102,0.087,0.082,0.078,0.128,0.102,0.041,6,0.103,0.119,5,0,0.093,0,0.065
38,0.115,0.102,0.087,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
38,0.074,0.151,0.107,0.128,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
58,0.115,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
31,0.111,0.151,0.135,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
51,0.139,0.102,0.151,0.165,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
41,0.088,0.12,0.087,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
26,0.074,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
26,0.111,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,5,0,0.093,1,0.065
26,0.123,0.102,0.107,0.124,0.078,0.067,0.102,0.041,6,0.103,0.119,2,0,0.093,1,0.065
28,0.123,0.102,0.107,0.056,0.078,0.128,0.102,0.041,6,0.103,0.119,5,0,0.093,0,0.065
38,0.074,0.102,0.107,0.124,0.168,0.067,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
53,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
56,0.139,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
27,0.123,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
48,0.074,0.12,0.087,0.082,0.168,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
56,0.115,0.12,0.135,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.074,0.102,0.135,0.165,0.168,0.067,0.102,0.041,6,0.103,0.119,2,0,0.093,1,0.065
41,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
38,0.074,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
29,0.111,0.151,0.107,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
43,0.074,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
60,0.088,0.102,0.087,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.123,0.102,0.107,0.165,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
38,0.123,0.151,0.107,0.165,0.168,0.128,0.151,0.041,6,0.103,0.119,5,0,0.093,0,0.065
40,0.111,0.102,0.107,0.056,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
58,0.083,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
41,0.074,0.12,0.107,0.128,0.078,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
47,0.115,0.102,0.135,0.124,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
60,0.111,0.102,0.151,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.09,0.151,0.107,0.114,0.168,0.067,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
58,0.111,0.12,0.107,0.124,0.078,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
30,0.139,0.151,0.151,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,16,0,0.093,0,0.065
47,0.123,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
46,0.115,0.102,0.135,0.124,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
54,0.09,0.151,0.107,0.114,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
58,0.139,0.12,0.151,0.128,0.168,0.067,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
41,0.083,0.102,0.087,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
53,0.23,0.102,0.087,0.165,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
35,0.119,0.151,0.087,0.082,0.168,0.067,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
46,0.111,0.102,0.151,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
51,0.083,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
35,0.119,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
48,0.111,0.102,0.107,0.124,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.119,0.151,0.151,0.128,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
35,0.088,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
51,0.088,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.156,0.102,0.107,0.128,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
50,0.074,0.102,0.087,0.056,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
60,0.23,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
35,0.074,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
55,0.074,0.12,0.107,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
36,0.111,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
59,0.088,0.12,0.107,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.139,0.102,0.151,0.124,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
39,0.09,0.102,0.107,0.056,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
34,0.111,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.103,0.119,13,0,0.093,0,0.065
53,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
50,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,13,0,0.093,0,0.065
32,0.119,0.102,0.151,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
36,0.139,0.151,0.151,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
59,0.088,0.12,0.087,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
30,0.123,0.151,0.107,0.114,0.078,0.128,0.151,0.041,6,0.103,0.119,11,0,0.093,1,0.065
40,0.074,0.151,0.087,0.128,0.168,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
60,0.119,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.119,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.119,0.151,0.151,0.165,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
46,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
52,0.119,0.102,0.107,0.082,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
38,0.139,0.151,0.151,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,4,0,0.093,1,0.065
28,0.111,0.151,0.107,0.056,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,1,0.065
57,0.074,0.102,0.087,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
40,0.139,0.102,0.151,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
40,0.123,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,5,0,0.093,0,0.065
38,0.123,0.102,0.107,0.114,0.078,0.067,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
59,0.123,0.102,0.107,0.128,0.168,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
48,0.156,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
37,0.074,0.102,0.107,0.124,0.078,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.083,0.12,0.151,0.124,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
56,0.111,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
27,0.139,0.151,0.135,0.128,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
54,0.119,0.12,0.087,0.114,0.078,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,1,0.065
41,0.123,0.151,0.107,0.082,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
53,0.074,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
35,0.115,0.102,0.135,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
26,0.123,0.102,0.107,0.128,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
39,0.074,0.102,0.107,0.114,0.078,0.128,0.102,0.041,6,0.103,0.119,3,0,0.093,0,0.065
50,0.09,0.151,0.107,0.128,0.078,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
49,0.139,0.151,0.151,0.082,0.168,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
48,0.139,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
42,0.139,0.102,0.151,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
46,0.119,0.151,0.107,0.165,0.168,0.128,0.151,0.041,6,0.103,0.119,1,0,0.093,0,0.065
48,0.083,0.102,0.151,0.124,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
36,0.111,0.102,0.107,0.082,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
59,0.119,0.102,0.151,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
48,0.09,0.102,0.107,0.114,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
52,0.074,0.102,0.087,0.165,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
56,0.156,0.12,0.107,0.124,0.168,0.128,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
47,0.074,0.102,0.087,0.124,0.078,0.067,0.102,0.041,6,0.103,0.119,4,0,0.093,0,0.065
52,0.119,0.102,0.151,0.128,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,0,0.065
53,0.083,0.102,0.135,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
50,0.111,0.102,0.107,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
51,0.119,0.102,0.087,0.165,0.168,0.128,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
37,0.111,0.151,0.151,0.128,0.168,0.128,0.151,0.041,6,0.103,0.119,2,0,0.093,0,0.065
41,0.074,0.102,0.087,0.128,0.078,0.128,0.102,0.041,6,0.103,0.119,2,0,0.093,1,0.065
59,0.23,0.102,0.087,0.056,0.168,0.067,0.102,0.041,6,0.103,0.119,1,0,0.093,0,0.065
55,0.09,0.12,0.087,0.124,0.168,0.128,0.12,0.041,6,0.103,0.119,1,0,0.093,0,0.065
35,0.074,0.151,0.135,0.124,0.078,0.128,0.151,0.041,6,0.103,0.119,3,0,0.093,0,0.065
56,0.088,0.12,0.151,0.128,0.168,0.067,0.12,0.041,6,0.103,0.119,2,0,0.093,0,0.065
36,0.09,0.12,0.107,0.165,0.168,0.128,0.12,0.041,6,0.103,0.119,3,0,0.093,0,0.065
